,location,parameter,value,country,city,latitude,longitude,date
285,ES1480A,o3,35,ES,Barcelona,41.3987432504672,2.153385124,2020_03_08-02:00:00
286,ES1480A,o3,38,ES,Barcelona,41.3987432504672,2.153385124,2020_03_08-03:00:00
287,ES1480A,o3,51,ES,Barcelona,41.3987432504672,2.153385124,2020_03_08-04:00:00
288,ES1480A,o3,56,ES,Barcelona,41.3987432504672,2.153385124,2020_03_08-05:00:00
289,ES1480A,o3,54,ES,Barcelona,41.3987432504672,2.153385124,2020_03_08-06:00:00
290,ES1480A,o3,44,ES,Barcelona,41.3987432504672,2.153385124,2020_03_08-07:00:00
291,ES1480A,o3,38,ES,Barcelona,41.3987432504672,2.153385124,2020_03_08-08:00:00
292,ES1480A,o3,44,ES,Barcelona,41.3987432504672,2.153385124,2020_03_08-09:00:00
293,ES1480A,o3,58,ES,Barcelona,41.3987432504672,2.153385124,2020_03_08-10:00:00
294,ES1480A,o3,63,ES,Barcelona,41.3987432504672,2.153385124,2020_03_08-11:00:00
295,ES1480A,o3,67,ES,Barcelona,41.3987432504672,2.153385124,2020_03_08-12:00:00
296,ES1480A,o3,60,ES,Barcelona,41.3987432504672,2.153385124,2020_03_08-13:00:00
297,ES1480A,o3,57,ES,Barcelona,41.3987432504672,2.153385124,2020_03_08-14:00:00
298,ES1480A,o3,67,ES,Barcelona,41.3987432504672,2.153385124,2020_03_08-15:00:00
299,ES1480A,o3,80,ES,Barcelona,41.3987432504672,2.153385124,2020_03_08-16:00:00
300,ES1480A,o3,83,ES,Barcelona,41.3987432504672,2.153385124,2020_03_08-17:00:00
301,ES1480A,o3,77,ES,Barcelona,41.3987432504672,2.153385124,2020_03_08-18:00:00
302,ES1480A,o3,64,ES,Barcelona,41.3987432504672,2.153385124,2020_03_08-19:00:00
303,ES1480A,o3,51,ES,Barcelona,41.3987432504672,2.153385124,2020_03_08-20:00:00
304,ES1480A,o3,50,ES,Barcelona,41.3987432504672,2.153385124,2020_03_08-21:00:00
305,ES1480A,o3,46,ES,Barcelona,41.3987432504672,2.153385124,2020_03_08-22:00:00
306,ES1480A,o3,33,ES,Barcelona,41.3987432504672,2.153385124,2020_03_08-23:00:00
307,ES1642A,o3,23,ES,Barcelona,41.9356663994661,2.238568301,2020_03_08-00:00:00
308,ES1642A,o3,24,ES,Barcelona,41.9356663994661,2.238568301,2020_03_08-01:00:00
309,ES1642A,o3,13,ES,Barcelona,41.9356663994661,2.238568301,2020_03_08-02:00:00
310,ES1642A,o3,19,ES,Barcelona,41.9356663994661,2.238568301,2020_03_08-03:00:00
311,ES1642A,o3,21,ES,Barcelona,41.9356663994661,2.238568301,2020_03_08-04:00:00
312,ES1642A,o3,16,ES,Barcelona,41.9356663994661,2.238568301,2020_03_08-05:00:00
313,ES1642A,o3,13,ES,Barcelona,41.9356663994661,2.238568301,2020_03_08-06:00:00
314,ES1642A,o3,6,ES,Barcelona,41.9356663994661,2.238568301,2020_03_08-07:00:00
315,ES1642A,o3,7,ES,Barcelona,41.9356663994661,2.238568301,2020_03_08-08:00:00
316,ES1642A,o3,14,ES,Barcelona,41.9356663994661,2.238568301,2020_03_08-09:00:00
317,ES1642A,o3,30,ES,Barcelona,41.9356663994661,2.238568301,2020_03_08-10:00:00
318,ES1642A,o3,59,ES,Barcelona,41.9356663994661,2.238568301,2020_03_08-11:00:00
319,ES1642A,o3,158,ES,Barcelona,41.9356663994661,2.238568301,2020_03_08-12:00:00
320,ES1642A,o3,67,ES,Barcelona,41.9356663994661,2.238568301,2020_03_08-13:00:00
321,ES1642A,o3,70,ES,Barcelona,41.9356663994661,2.238568301,2020_03_08-14:00:00
322,ES1642A,o3,73,ES,Barcelona,41.9356663994661,2.238568301,2020_03_08-15:00:00
323,ES1642A,o3,74,ES,Barcelona,41.9356663994661,2.238568301,2020_03_08-16:00:00
324,ES1642A,o3,76,ES,Barcelona,41.9356663994661,2.238568301,2020_03_08-17:00:00
325,ES1642A,o3,72,ES,Barcelona,41.9356663994661,2.238568301,2020_03_08-18:00:00
326,ES1642A,o3,70,ES,Barcelona,41.9356663994661,2.238568301,2020_03_08-19:00:00
327,ES1642A,o3,59,ES,Barcelona,41.9356663994661,2.238568301,2020_03_08-20:00:00
328,ES1642A,o3,52,ES,Barcelona,41.9356663994661,2.238568301,2020_03_08-21:00:00
329,ES1642A,o3,36,ES,Barcelona,41.9356663994661,2.238568301,2020_03_08-22:00:00
330,ES1642A,o3,31,ES,Barcelona,41.9356663994661,2.238568301,2020_03_08-23:00:00
331,ES1679A,o3,72,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-00:00:00
332,ES1679A,o3,65,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-01:00:00
333,ES1679A,o3,21,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-02:00:00
334,ES1679A,o3,33,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-03:00:00
335,ES1679A,o3,55,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-04:00:00
336,ES1679A,o3,54,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-05:00:00
337,ES1679A,o3,51,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-06:00:00
338,ES1679A,o3,33,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-07:00:00
339,ES1679A,o3,16,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-08:00:00
340,ES1679A,o3,26,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-09:00:00
341,ES1679A,o3,56,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-10:00:00
342,ES1679A,o3,65,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-11:00:00
343,ES1679A,o3,65,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-12:00:00
344,ES1679A,o3,63,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-13:00:00
345,ES1679A,o3,71,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-14:00:00
346,ES1679A,o3,71,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-15:00:00
347,ES1679A,o3,72,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-16:00:00
348,ES1679A,o3,67,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-17:00:00
349,ES1679A,o3,70,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-18:00:00
350,ES1679A,o3,69,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-19:00:00
351,ES1679A,o3,62,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-20:00:00
352,ES1679A,o3,61,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-21:00:00
353,ES1679A,o3,46,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-22:00:00
354,ES1679A,o3,31,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-23:00:00
355,ES1684A,o3,56,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-00:00:00
356,ES1684A,o3,35,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-01:00:00
357,ES1684A,o3,15,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-02:00:00
358,ES1684A,o3,17,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-03:00:00
359,ES1684A,o3,6,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-04:00:00
360,ES1684A,o3,7,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-05:00:00
361,ES1684A,o3,9,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-06:00:00
362,ES1684A,o3,5,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-07:00:00
363,ES1684A,o3,4,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-08:00:00
364,ES1684A,o3,20,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-09:00:00
365,ES1684A,o3,36,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-10:00:00
366,ES1684A,o3,55,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-11:00:00
367,ES1684A,o3,69,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-12:00:00
368,ES1684A,o3,71,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-13:00:00
369,ES1684A,o3,77,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-14:00:00
370,ES1684A,o3,80,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-15:00:00
371,ES1684A,o3,82,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-16:00:00
372,ES1684A,o3,91,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-17:00:00
373,ES1684A,o3,84,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-18:00:00
374,ES1684A,o3,76,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-19:00:00
375,ES1684A,o3,68,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-20:00:00
376,ES1684A,o3,51,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-21:00:00
377,ES1684A,o3,58,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-22:00:00
378,ES1684A,o3,42,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-23:00:00
379,ES1778A,o3,61,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-00:00:00
380,ES1778A,o3,63,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-01:00:00
381,ES1778A,o3,67,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-02:00:00
382,ES1778A,o3,73,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-03:00:00
383,ES1778A,o3,78,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-04:00:00
384,ES1778A,o3,71,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-05:00:00
385,ES1778A,o3,70,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-06:00:00
386,ES1778A,o3,64,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-07:00:00
387,ES1778A,o3,61,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-08:00:00
388,ES1778A,o3,55,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-09:00:00
389,ES1778A,o3,60,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-10:00:00
390,ES1778A,o3,66,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-11:00:00
391,ES1778A,o3,63,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-12:00:00
392,ES1778A,o3,63,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-13:00:00
393,ES1778A,o3,67,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-14:00:00
394,ES1778A,o3,73,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-15:00:00
395,ES1778A,o3,74,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-16:00:00
396,ES1778A,o3,74,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-17:00:00
397,ES1778A,o3,74,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-18:00:00
398,ES1778A,o3,68,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-19:00:00
399,ES1778A,o3,74,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-20:00:00
400,ES1778A,o3,70,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-21:00:00
401,ES1778A,o3,69,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-22:00:00
402,ES1778A,o3,66,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-23:00:00
403,ES1815A,o3,41,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-00:00:00
404,ES1815A,o3,45,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-01:00:00
405,ES1815A,o3,55,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-02:00:00
406,ES1815A,o3,51,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-03:00:00
407,ES1815A,o3,43,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-04:00:00
408,ES1815A,o3,33,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-05:00:00
409,ES1815A,o3,26,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-06:00:00
410,ES1815A,o3,24,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-07:00:00
411,ES1815A,o3,20,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-08:00:00
412,ES1815A,o3,24,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-09:00:00
413,ES1815A,o3,44,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-10:00:00
414,ES1815A,o3,58,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-11:00:00
415,ES1815A,o3,64,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-12:00:00
416,ES1815A,o3,64,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-13:00:00
417,ES1815A,o3,65,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-14:00:00
418,ES1815A,o3,87,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-15:00:00
419,ES1815A,o3,87,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-16:00:00
420,ES1815A,o3,84,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-17:00:00
421,ES1815A,o3,84,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-18:00:00
422,ES1815A,o3,80,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-19:00:00
423,ES1815A,o3,64,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-20:00:00
424,ES1815A,o3,57,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-21:00:00
425,ES1815A,o3,55,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-22:00:00
426,ES1815A,o3,31,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-23:00:00
427,ES1816A,o3,35,ES,Barcelona,41.5471597114669,2.443253787,2020_03_08-00:00:00
428,ES1816A,o3,44,ES,Barcelona,41.5471597114669,2.443253787,2020_03_08-01:00:00
429,ES1816A,o3,55,ES,Barcelona,41.5471597114669,2.443253787,2020_03_08-02:00:00
430,ES1816A,o3,71,ES,Barcelona,41.5471597114669,2.443253787,2020_03_08-03:00:00
431,ES1816A,o3,71,ES,Barcelona,41.5471597114669,2.443253787,2020_03_08-04:00:00
432,ES1816A,o3,76,ES,Barcelona,41.5471597114669,2.443253787,2020_03_08-05:00:00
433,ES1816A,o3,74,ES,Barcelona,41.5471597114669,2.443253787,2020_03_08-06:00:00
434,ES1816A,o3,65,ES,Barcelona,41.5471597114669,2.443253787,2020_03_08-07:00:00
435,ES1816A,o3,55,ES,Barcelona,41.5471597114669,2.443253787,2020_03_08-08:00:00
436,ES1816A,o3,59,ES,Barcelona,41.5471597114669,2.443253787,2020_03_08-09:00:00
437,ES1816A,o3,67,ES,Barcelona,41.5471597114669,2.443253787,2020_03_08-10:00:00
438,ES1816A,o3,70,ES,Barcelona,41.5471597114669,2.443253787,2020_03_08-11:00:00
439,ES1816A,o3,75,ES,Barcelona,41.5471597114669,2.443253787,2020_03_08-12:00:00
440,ES1816A,o3,76,ES,Barcelona,41.5471597114669,2.443253787,2020_03_08-13:00:00
441,ES1816A,o3,75,ES,Barcelona,41.5471597114669,2.443253787,2020_03_08-14:00:00
442,ES1816A,o3,93,ES,Barcelona,41.5471597114669,2.443253787,2020_03_08-16:00:00
443,ES1816A,o3,89,ES,Barcelona,41.5471597114669,2.443253787,2020_03_08-17:00:00
444,ES1816A,o3,92,ES,Barcelona,41.5471597114669,2.443253787,2020_03_08-18:00:00
445,ES1816A,o3,88,ES,Barcelona,41.5471597114669,2.443253787,2020_03_08-19:00:00
446,ES1816A,o3,78,ES,Barcelona,41.5471597114669,2.443253787,2020_03_08-20:00:00
447,ES1816A,o3,53,ES,Barcelona,41.5471597114669,2.443253787,2020_03_08-21:00:00
448,ES1816A,o3,53,ES,Barcelona,41.5471597114669,2.443253787,2020_03_08-22:00:00
449,ES1816A,o3,54,ES,Barcelona,41.5471597114669,2.443253787,2020_03_08-23:00:00
450,ES1851A,o3,45,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-00:00:00
451,ES1851A,o3,49,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-01:00:00
452,ES1851A,o3,51,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-02:00:00
453,ES1851A,o3,52,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-03:00:00
454,ES1851A,o3,54,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-04:00:00
455,ES1851A,o3,54,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-05:00:00
456,ES1851A,o3,54,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-06:00:00
457,ES1851A,o3,51,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-07:00:00
458,ES1851A,o3,45,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-08:00:00
459,ES1851A,o3,45,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-09:00:00
460,ES1851A,o3,54,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-10:00:00
461,ES1851A,o3,72,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-11:00:00
462,ES1851A,o3,74,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-12:00:00
463,ES1851A,o3,74,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-13:00:00
464,ES1851A,o3,72,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-14:00:00
465,ES1851A,o3,77,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-15:00:00
466,ES1851A,o3,77,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-16:00:00
467,ES1851A,o3,74,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-17:00:00
468,ES1851A,o3,66,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-18:00:00
469,ES1851A,o3,62,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-19:00:00
470,ES1851A,o3,58,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-20:00:00
471,ES1851A,o3,57,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-21:00:00
472,ES1851A,o3,53,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-22:00:00
473,ES1851A,o3,41,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-23:00:00
474,ES1856A,o3,67,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-00:00:00
475,ES1856A,o3,40,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-01:00:00
476,ES1856A,o3,44,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-02:00:00
477,ES1856A,o3,54,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-03:00:00
478,ES1856A,o3,70,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-04:00:00
479,ES1856A,o3,62,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-05:00:00
480,ES1856A,o3,16,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-06:00:00
481,ES1856A,o3,38,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-07:00:00
482,ES1856A,o3,33,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-08:00:00
483,ES1856A,o3,45,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-09:00:00
484,ES1856A,o3,58,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-10:00:00
485,ES1856A,o3,59,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-11:00:00
486,ES1856A,o3,66,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-12:00:00
487,ES1856A,o3,75,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-13:00:00
488,ES1856A,o3,74,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-14:00:00
489,ES1856A,o3,80,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-15:00:00
490,ES1856A,o3,93,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-16:00:00
491,ES1856A,o3,97,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-17:00:00
492,ES1856A,o3,86,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-18:00:00
493,ES1856A,o3,72,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-19:00:00
494,ES1856A,o3,76,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-20:00:00
495,ES1856A,o3,62,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-21:00:00
496,ES1856A,o3,34,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-22:00:00
497,ES1856A,o3,7,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-23:00:00
498,ES1891A,o3,28,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-00:00:00
499,ES1891A,o3,38,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-01:00:00
500,ES1891A,o3,34,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-02:00:00
501,ES1891A,o3,38,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-03:00:00
502,ES1891A,o3,31,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-04:00:00
503,ES1891A,o3,19,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-05:00:00
504,ES1891A,o3,15,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-06:00:00
505,ES1891A,o3,3,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-07:00:00
506,ES1891A,o3,3,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-08:00:00
507,ES1891A,o3,10,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-09:00:00
508,ES1891A,o3,26,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-10:00:00
509,ES1891A,o3,47,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-11:00:00
510,ES1891A,o3,53,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-12:00:00
511,ES1891A,o3,59,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-13:00:00
512,ES1891A,o3,71,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-14:00:00
513,ES1891A,o3,75,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-15:00:00
514,ES1891A,o3,77,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-16:00:00
515,ES1891A,o3,82,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-17:00:00
516,ES1891A,o3,79,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-18:00:00
517,ES1891A,o3,77,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-19:00:00
518,ES1891A,o3,58,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-20:00:00
519,ES1891A,o3,34,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-21:00:00
520,ES1891A,o3,9,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-22:00:00
521,ES1891A,o3,15,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-23:00:00
522,ES1892A,o3,72,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-00:00:00
523,ES1892A,o3,21,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-01:00:00
524,ES1892A,o3,9,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-02:00:00
525,ES1892A,o3,11,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-03:00:00
526,ES1892A,o3,26,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-04:00:00
527,ES1892A,o3,34,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-05:00:00
528,ES1892A,o3,40,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-06:00:00
529,ES1892A,o3,33,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-07:00:00
530,ES1892A,o3,31,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-08:00:00
531,ES1892A,o3,37,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-09:00:00
532,ES1892A,o3,46,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-10:00:00
533,ES1892A,o3,49,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-11:00:00
534,ES1892A,o3,52,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-12:00:00
535,ES1892A,o3,62,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-13:00:00
536,ES1892A,o3,75,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-14:00:00
537,ES1892A,o3,79,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-15:00:00
538,ES1892A,o3,81,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-16:00:00
539,ES1892A,o3,89,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-17:00:00
540,ES1892A,o3,79,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-18:00:00
541,ES1892A,o3,65,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-19:00:00
542,ES1892A,o3,45,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-20:00:00
543,ES1892A,o3,28,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-21:00:00
544,ES1892A,o3,10,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-22:00:00
545,ES1892A,o3,11,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-23:00:00
546,ES1923A,o3,53,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-00:00:00
547,ES1923A,o3,49,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-01:00:00
548,ES1923A,o3,44,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-02:00:00
549,ES1923A,o3,42,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-03:00:00
550,ES1923A,o3,39,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-04:00:00
551,ES1923A,o3,39,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-05:00:00
552,ES1923A,o3,31,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-06:00:00
553,ES1923A,o3,24,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-07:00:00
554,ES1923A,o3,24,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-08:00:00
555,ES1923A,o3,26,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-09:00:00
556,ES1923A,o3,37,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-10:00:00
557,ES1923A,o3,56,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-11:00:00
558,ES1923A,o3,55,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-12:00:00
559,ES1923A,o3,64,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-13:00:00
560,ES1923A,o3,77,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-14:00:00
561,ES1923A,o3,79,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-15:00:00
562,ES1923A,o3,80,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-16:00:00
563,ES1923A,o3,82,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-17:00:00
564,ES1923A,o3,74,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-18:00:00
565,ES1923A,o3,67,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-19:00:00
566,ES1923A,o3,65,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-20:00:00
567,ES1923A,o3,47,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-21:00:00
568,ES1923A,o3,39,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-22:00:00
569,ES1923A,o3,37,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-23:00:00
